Compounds.ID	B1	B2	B3	B4	B5	BD1	BD2	BD3	BD4	BD5	BF1	BF2	BF3	BF4	BF5	BFD1	BFD2	BFD3	BFD4	BFD5	BFK1	BFK2	BFK3	BFK4	BFK5	BK1	BK2	BK3	BK4	BK5	D1	D2	D3	D4	D5	F1	F2	F3	F4	F5	FD1	FD2	FD3	FD4	FD5	FK1	FK2	FK3	FK4	FK5	K1	K2	K3	K4	K5	M1	M2	M3	M4	M5	QC1	QC10	QC11	QC12	QC13	QC2	QC3	QC4	QC5	QC6	QC7	QC8	QC9
c1177	1806361.729	3169215.258	6526660.591	1732425.312	3667901.485	20674776.6	5876500.357	26501771.21	24901042.47	19921346.85	3050499.993	6100860.458	4934458.317	26005968.83	3969929.956	19786468.84	17836887.73	23188352.29	23697940.57	17138548.58	16247778.93	19128325.16	12157322.14	16281176.37	19556816.36	15819884.56	17362828.1	24858450.51	22612092.82	19368816.37	31331652.22	34408218.52	28924217.16	34472467.48	35427700.3	29690885.66	6348590.768	26076205.81	33025786.7	26730597.75	32124302.67	34165114.5	32976458.1	38763965.6	34506488.96	24134489.5	25169834.89	22854752.65	22204380.27	24082328.56	33976131.02	37626797.63	37764050.74	34029235.19	33788962.15	32796819.37	33193064.16	32675364.56	38330969.07	37562861.19	32014538.34	20488013.05	37592939.05	23924428.02	36497456.14	32238117.35	32607448.71	32519226.3	32021784.87	32448643.03	32501157.56	32022031.75	32457877.94
c1178	14908759.64	15486333.77	14689756.53	14010689.55	13819697.86	12112411.57	11274141.46	15737070.55	15252160.78	14105645.48	13515885.25	12912620.66	10360727.9	11039155.85	12007129.51	11662939.46	10636423.65	9845995.463	12660946.12	11584615.33	7425296.638	6089090.144	11407243.72	7132317.325	7542037.92	13429100.66	12643199.9	14479142.98	12305838.58	11830289.13	11016701.1	13285334.8	11143272.69	15095568.81	11823906.56	11614958.19	7224279.394	9052630.481	10693205.33	10104783.6	10758913.45	10172900.1	9382893.655	11902054.56	11477178.74	9591672.448	9410626.33	6439866.543	10102151.58	10461198.62	12192380.89	13544242.35	13927612.35	15499757.17	13728389.83	11747520.47	12972847.21	10756703.16	12773203.92	11637461.15	13787800.22	13468034.72	14082467.08	13573624.09	13724829.82	13646883.24	13961576.35	13412444.4	13840698.38	13696285.35	13798100.45	13718124.37	13889364.21
c1179	8991940.789	7662660.047	9785659.332	10851164.34	8718978.974	8345752.516	10082093.31	11606196.09	13339787.26	10113464.12	10960415.71	9718964.875	7649763.767	8090516.549	8543268.2	8069787.211	9282333.983	9635040.459	11238997.22	10225798.88	8494036.03	8363344.984	16163328.51	7564722.84	9247832.57	9544601.265	9237174.132	10742129.85	10328473.68	9014071.203	9180094.647	10326488.67	8909623.136	13971474.93	10932487.52	10056419.37	9846206.693	8202241.474	9964672.446	8553359.613	10030853.45	10349026.35	9018777.079	12825470.17	10201465.5	8416608.113	9179798.457	7542877.127	10707245.19	10543291.07	10368525.9	10645733.65	9151796.71	12872945.97	10845216.21	7749130.646	7495725.338	8204000.841	11460198.23	9646321.889	13325374.01	13758484.67	14111225.16	13573054.87	13638626.52	13721140.21	14060048.76	13753847.09	14055806.97	13772622.98	13948816.69	13921907.05	14030701.03
c118	163636422	153656654.7	182388433.8	188204694.8	186228945.6	106188895.9	111924656.7	129765034.6	117013662	111255079.3	196808362.7	195951315.9	132311190.8	164197079	137635671.1	110989736.7	93720137.08	101827485.4	122040706.9	111368122.7	113658703.4	106054709.9	143017461.8	105232935.7	84758769.96	102882854.9	95134046.81	132803458.6	95401757.06	95097017.96	96925038.21	120505266.2	96814705.02	104994535	112946808.9	105347083.1	123141522.4	124746102.8	123262015.9	145690817.8	101787630.9	128517890	127532001.3	130013953.4	124143533.1	100813653	107362668.8	99569976.94	117991927.6	121006835.4	102749357.5	129928531.5	121288514.1	129502927	108714586.6	97155853.71	96301597.26	80499361.01	112532873.7	93877551.84	160622973.9	159286542.4	158536872.5	155176046.3	156960624.6	160327194.1	161152304	159987199.7	160818249.9	158670390.6	161023347.8	159734610.7	162259209.5
c1180	5946365.619	20361574.06	7957843.51	1660983.605	21220431.47	6331575.678	15278981.56	8182766.805	76762.98106	7875903.877	17998307.96	8574534.299	12945523.25	7301973.298	10463044.3	8442309.727	7734573.439	17523074.26	14181993.64	15694998.74	15121772.87	918617.8858	2699935.231	3771964.4	17108088.26	13572786.21	18020363.23	2081059.97	15702144.48	1276272.584	14202457.84	2424923.201	17538518.63	12658136.9	16824389.98	791800.791	3144788.419	2640618.11	7494080.57	25724.86321	23421.05231	1428563.685	2157375.749	31907.89782	3042818.797	18621882.63	13966066.01	13510612.69	10578507.88	16941092.46	7185031.504	4601086.014	13970030.38	4390396.046	8039985.953	17768967.55	18779867.91	16346557.39	7324442.619	11170404.61	15678680.71	14244692.36	14480530.12	14368161.9	15163405.64	14949309.65	14662569.13	14298800.14	14539556.63	14489220.03	14685213.44	14714025.59	14646576.93
c1181	21536520.06	16868943.34	21086187.15	22259561.34	19518640.59	14787759.19	16588479.38	15162828.38	16049853.99	13361591.36	18715739.62	18801545.04	12260953.17	17590698.55	17233090.66	14036097.31	11734609.97	12446418.1	13702640.81	12087891.55	10972251.32	12079874.73	14602790.97	10174984.98	10001528.8	13910225.97	12918928.88	18816021.38	13722199.81	11273017.25	16239300.49	17903490.59	16208900.79	19508823.13	16795226.19	7748352.559	8622300.306	6810313.908	10204729.11	9506818.585	16206280.21	16664488.01	14187552.44	18012030.32	15597598.68	14393012.73	14614028.03	11989077.59	15312865.45	15625478.85	17768385.32	21276018.45	20399761.06	18248464.78	17929721.76	16598886.6	16204742.35	18208100.4	18547591.79	18922233.78	20337563.63	20357763.74	20183704.42	21168686.15	19449956.5	21042827.11	20618601.13	20388225.61	20809692.89	20327815.37	20656942.87	20137374.84	20673473.97
c1182	709154.1231	1330492.567	797363.6351	968517.1189	1740081.957	50324.46882	93981.78079	1756560.061	57449.76007	51475.21301	3365152.773	1997723.369	1458511.316	3585806.844	1499823.362	56687.02146	82147.2433	52178.98685	101649.7516	48070.42455	344648.8895	426248.8531	662983.0251	479819.8257	339280.9492	77421.39357	43472.16333	47940.86815	89113.88667	41860.74031	47128.53124	60446.26612	45140.55737	46301.85302	44387.3313	12065463.54	11045736.62	12140212.72	11714699.12	16070639.81	52886.41566	59138.36001	49165.77551	77310.63042	47446.74555	178871.6358	222012.3278	523166.4795	414876.8965	294823.9061	192468.1327	60206.11405	45485.62035	117621.9696	41098.48054	20470864.9	18484690.09	18043047.01	28164314.7	21851524.73	4796024.827	4702106.318	4646225.473	4680380.533	4528024.432	4669767.744	4670244.153	4650149.828	4675941.282	4708468.404	4673604.123	4709049.829	4700192.742
c1183	4341794.428	2198209.567	4272875.588	5158131.275	4790918.469	62406571.33	67437706.15	70153348.59	65548215.19	62095438.57	3538301.602	3638978.007	2425051.394	3348307.503	3534574.501	65452732.25	48442166.43	40074591.6	62662229.77	58020610.04	48130081.31	46333096.29	69705675.77	55893308.78	53554120.6	56956833.95	52394343.17	46039418	52488417.93	50295212.4	50459943.65	40806595.36	30436805.8	67504226.02	50585574.46	3233014.199	2870551.205	2581244.791	3098100.488	2936303.278	39354781.19	40719305.44	30049499.7	44778485.56	32010958.93	51321828.18	64208276.41	42016267.5	52955753.71	54348675.37	44017586.9	51976007.82	45957007.1	63440830.6	44798833.07	2220037.341	3669362.427	4437050.425	4597095.932	2304612.302	43660485.59	52727452.76	47713029.78	43997078.27	43553035.44	44825291.76	44547517.97	44096053.93	43571313.37	44318425.95	44275319	46538566.71	20750199.09
c1184	24534.39228	25392.84938	22975.02093	25653.65632	26817.79728	13571253.11	10370445.46	6134663.452	11823651.36	9072714.145	21982.28654	25435.7296	23868.07917	22068.90274	26268.70256	16901401.91	13446118.6	7856575.061	10470045.82	11635400.66	9901790.052	4769390.983	9047026.239	8315116.925	9759298.146	11706719.54	11692279.92	8578358.61	7861800.787	8284058.469	12788534.4	13594282.59	11315117.87	9832566.58	10925447.29	24819.21563	24854.19362	24101.88128	23254.83159	22092.52946	11007013.63	13340837.67	12498254.93	11031379.44	14431328.13	11301797.24	12905280.54	9867826.517	12111702.33	10404957.04	11890112.62	13524747.15	11661612.82	11516494.62	13356134.21	18198.06471	17923.43183	19830.55628	18527.85714	16833.47729	9943172.879	9904605.038	10247765.51	9852067.138	9752952.433	9993240.475	10808660.44	9969050.826	9781336.174	10112747.02	10232366.65	10067557.99	10321083.86
c1185	18687364.2	13698375.01	17917626.39	10352364.3	11645643.22	12516617.89	13793341.37	9743748.497	10372333.85	10080948.78	10019840.94	18115623.85	14069648.5	12047544.33	12597277.25	13647883.24	12137287.01	12858936.78	14373626.97	11820609.66	12411854.3	12661088.25	9325668.311	10687599.79	10867516.78	13134519.09	11968152.88	15938658.47	10137987.75	9892993.353	11150526.65	12974553.71	11518245.45	7873451.668	7854312.276	12364926.31	13229137.77	12083897.6	7627782.26	9015338.151	8044970.34	12715017	12289370.14	10113883.08	9300026.152	9738930.544	12244701.48	11141334.76	6649430.188	10446259.26	11989308.13	14069337.83	14323185.65	7730708.373	8546494.088	11172959.46	11346066.83	10665808.17	6479127.999	5820066.684	16041293.81	15322210.94	15356327.33	15262332.63	15007052.93	15220230.46	15268347.68	15541151.14	15537673.11	15423451.19	15547816.17	15446894.61	15553194.98
c1186	24257868.75	25524149.09	24317824.78	25377161.24	25407758.47	32622317.2	34592513.29	45526887.37	44826509.8	40860311.4	22789205.95	21590561.68	23999960.88	26531221.91	26041275.53	32100372.3	34749661.77	32136312.25	41141842.09	37850309.24	33458183.69	27916025.91	15481525.2	30579997.26	35641391.9	31969211.72	34320670.08	22817811.62	36005561.79	35687768.24	35517369.68	37281719.6	39399130.49	38607061.8	35051828.31	29261866.66	23407508.48	23849565.63	25882480.09	27110373.87	35759557	30705038.75	32479590.12	32265115.31	34994354.92	33530014.85	27157693.58	27731535.23	36602412	33702475.55	30427850.14	20669344.08	37996982.34	25553102.05	28472087.59	34800601.26	31088146.61	30309698.32	25196410.74	31293088.77	22187912.54	21993590.19	21929677.05	22215030	21495448.14	21259602.65	22394645.07	22029331.2	22239134.37	21570077.02	21356432.9	17545973.22	21574292.22
c1187	81335.54277	556829.101	430481.9232	3399258.691	3490439.113	384702.1169	237644.8897	80319.76413	293977.7779	3061520.436	5932147.396	682135.8053	4195649.188	419157.9786	4195400.422	403352.7462	3332726.577	468572.676	305240.751	3276700.604	4078668.852	2400501.618	8838753.244	2982008.515	6774037.71	10042317.25	4949199.961	8163326.308	11472499.15	7066091.62	248829.2637	404965.0752	658916.1492	443845.7431	822339.4415	495462.8211	499780.5284	591526.0693	699469.8394	673530.6744	755149.9656	810278.0938	7863139.548	738830.7104	394369.7479	5713426.366	7101364.812	6153734.085	8329635.058	8355816.256	11709194.05	11759164.17	7764601.426	13366762.66	13951003.76	962037.7017	8816275.037	943548.9867	1198893.522	821807.1084	2871204.153	2950632.179	2841770.835	2920126.203	2739591.852	2914196.488	2782502.694	2825001.062	2837109.522	2945386.112	2858631.043	2855433.762	2876209.294
c1188	8934765.475	10655097.51	12694880.15	11887400.42	13423296.99	10652035.29	9151425.942	16558969.88	12921559.46	11799246.89	6906728.516	10763402.1	8536375.474	6264211.328	9734271.992	8781229.404	8568301.585	6865304.573	12870640.89	9644970.503	7821631.73	5249411.681	10212948.39	8156437.634	9045658.913	10532194.12	8583542.497	12874423.18	12677317.75	10793552.51	9388347.329	9921191.285	7469370.705	14542773.01	10210726.5	8087370.697	8554976.279	7634333.935	9066402.483	7806066.38	10128275.1	9453557.18	10788999	10971693.39	10162584.12	10330267.69	9861355.332	6592223.796	11635881.6	12337890.54	13019070.29	9010964.124	12164247.72	17483091.9	12053950.67	12962672	12994752.9	13907215.09	17181948.97	13401664.76	13670813.92	14381273.27	13955403.22	13648814.88	14316816.6	13317340.62	13674432.76	13663979.26	13162813.73	13443712.93	10176125.48	14064092.79	13482787.22
c119	774270892.6	592251450.7	801444274.5	1052170795	874501740.5	148304014.1	360692540.5	213513484.5	448003364	347078376.1	685657748.7	625591771.4	389011980	516204309.6	535418141.3	346586033.3	308729468.7	339907189.4	434764413.8	281694792.5	173188446.5	208425124.3	322977283.1	181018148.4	157380573.9	237073411.5	233154149.2	405102309.2	241137985.8	233114451.8	83897778.26	99884735.53	75906706.36	121142174.5	91452882.27	1396716.88	1272997.959	1475976.279	1085972.198	1020710.543	68042600.64	102354289.7	85761509.76	99891237.98	77308946.69	73320122.75	71566495.77	40614065.21	76374897.68	98705029.05	33702935.3	81023399.75	72326832.07	114486117.8	64430269.9	229649.8786	249017.1913	221442.5055	232829.7481	259951.7866	367452169.2	357725118	359078086.7	385738851.4	294396489.5	359959281	364891383.6	362056545	365585516	368481931	366482840.6	366319865	377660420.6
c1190	42993914.08	29528959.97	14655764.4	14652668.95	42461423.04	10393645.86	11940156.44	15137373.59	15089282.11	15512665.2	33262304.53	10747715.64	6447818.453	10668528.81	11061388.1	8522271.226	8418343.799	7396457.338	11678930.5	12080359.66	6802008.222	5464957.575	11507765.96	6672170.691	6580678.199	15293873.69	13967296.18	16068518.62	16512361.41	14951741.19	16469986.61	19475029.98	14188712.26	21468961.52	16382772.97	6679316.731	5992997.367	4360319.36	6816352.201	5299675.905	11820061.36	13634024.03	9585947.45	14471685.22	16610134.88	11050735.53	9996269.967	5520298.154	11479633.93	11425613.25	18912531.92	22395102.9	20346252.37	23884579.5	19576176.03	17205057.14	17021415.94	16885974.29	22048965.43	18946281.5	17828184.33	17842436.86	17859190.38	17978521.97	17028687.01	17835078.15	17853722.83	17833108.68	17725066.69	17875987.58	17573175.25	17593626.08	17997865.12
c1191	6521861.96	14077290.13	19457068.63	2246038.865	5767546.66	5909225.755	2722764.171	5025215.802	10983450.75	3274145.515	14137012.26	15759314.86	17157603.06	9982762.635	3918677.483	3585532.822	3369872.332	8665293.78	1946489.94	8401582.778	640139.1985	5375336.33	8634991.27	3773642.205	3010365.561	8531614.489	5496879.904	15360781.01	4634585.483	10655390.21	10380862.67	14125212.72	8831580.597	21115429.35	13573937.06	41782235.84	41643367.57	13577874.2	44118602.12	32720984.06	19781892.73	12490791.72	4346626.89	19738968.44	20672603.56	7528646.296	2642042.972	2096274.468	5435365.593	6368944.515	12378896.94	18673695.34	21479015.22	18176873.75	24974727.49	42044001.11	53282740.02	57668805.23	57406418.83	46474167.42	17185736.82	16680360.48	18410229.84	16385543.75	17610056.39	15227348.12	17866310.9	13722437.3	17461416.7	17932177.67	17969710.11	17515773.58	18698066.51
c1192	15938846.51	15064230.13	15696783.53	16098006.77	14545349.85	11241724.52	11537426.31	13318895.37	12322678.66	12539877.34	17394304.92	15553495.36	17267686.08	15225456.58	15670353.14	10735395.24	11593890.73	12686379.16	12226707.56	13209156.97	9648245.219	10010195.86	13913656.33	9562089.152	8347267.867	11419079.62	12098153.27	12517577.33	11066824.88	11835634.52	11249067.44	11896448.13	10960032.84	12127243.84	11016692.26	14647408.14	14754692.77	15896953.72	15771720.67	14313813.97	11751098.12	12265574.37	13062310.27	13565275.68	12534811.05	10318207.95	10876314.43	11346960.94	11812213.64	12196584.61	12688174.63	13031224.23	13428144.45	13919112.03	13877076.82	13004752.32	14917308.88	11392154.46	13866829.52	12809059.42	14101129.97	14412660.35	14309819.44	14357321.88	14080646.01	13952679.15	14312305.62	14258358.23	14373309.72	14556123.1	14477394.34	14539902.86	14311646.6
c1193	20669849.14	19037885.52	22644328.59	24584709.09	21493849.07	18702181.61	20675496.81	21399122.88	23468943.12	21702025.38	25170132.65	20839068.34	17608769.93	20065733.04	18224647.46	18740624.51	20045979.19	20950236.67	20098722.58	19683224.71	18616416.08	20497646.1	29541563.34	17744454.26	19310430.34	19971496.85	19522817.26	22653930.02	20122404.02	19635261.64	18675468.28	20272355.48	19501921.04	25320593.52	21379200.95	18542510.48	19187507.14	16865969.06	22561712.99	19841814.17	21839614.38	19214644.65	19562346.86	27403611.76	21033549.65	19225927.1	18598090.59	20580619.79	22330315.53	21785853.52	20993821.4	21290013.04	20370485.16	23951868.11	22652057.52	18382596.6	20646253.83	18646601.47	27348544.23	22798382.94	27823256.33	27717217.09	27657565.35	27519099.27	27397943.4	28227495.9	27606204.8	28004572.84	28223994.19	28107565.29	27788361.96	28031863.43	27781783.86
c1194	477661.0837	982605.9082	1126881.992	347282.5205	388826.7316	1582879.219	1481717.316	2577430.932	2227509.244	2499881.44	880601.5531	731149.5719	751523.5374	1048973.133	595999.5161	1590356.922	1342245.712	1003806.075	1627228.531	2055078.785	1775033.017	1380470.801	2335894.865	1530831.27	1742858.454	1846525.501	1836339.332	1777086.157	1921913.893	1805801.569	2399912.326	2776026.432	2346467.3	6850169.399	2788488.325	12809248.24	12845396.25	11380036.65	11491001.52	7879213.955	3142819.247	2553004.965	2312874.171	4057397.212	3260218.342	2650205.051	2331847.355	2497161.826	2890248.266	3203180.067	2279795.986	2704464.076	2527698.673	3622678.253	3301144.101	17072310.19	16311252.83	16710264.41	17691693.45	17543449.73	4828487.258	4841007.278	4906492.682	4860430.771	4753712.686	5057151.38	4817465.913	4820092.684	4835810.379	4847324.237	4807357.587	4822310.727	4820010.535
c1196	6035326.544	11763886.69	9873013.088	5070847.814	7576790.802	9738076.513	6212680.979	7988410.343	6677632.76	15351299.87	8271273.427	7610800.358	8058742.674	8470936.249	5260565.589	5577542.905	3675139.417	7563733.556	6219725.347	6697626.745	3629210.862	6277796.891	8254488.119	3267313.147	2495456.776	9661489.739	3431589.129	19037184.27	7595040.099	6726073.836	16261576.36	13988434.89	11042909.63	22064778.27	14653710.85	16890833.29	27249015.28	19494033.28	27133130.51	16899151.53	13719191.95	19384995.64	17740038.68	31071320.07	13856228.97	13592224.43	12506403.03	13177255.06	15311338.93	13208915.48	17285109.58	26648732.26	26271240.55	17808966.59	15943364.08	35452889.02	40786464.24	34780617.69	41715016.24	42188115.93	19268718.14	20114262.59	19159063.21	19627375.97	19813522.58	19858923.09	19283510.16	20651204.24	19829659.69	19823972.39	18482187.52	19861630.55	20158135.93
c1197	11750722.66	12689505.06	21371395.49	4965971.806	6373071.773	26270545.05	24049246.92	27003273.43	20980898.1	23898958.6	11578052.87	15244716.57	11616884.17	8486766.846	8411051.028	27190377.21	27185730.75	26933668.85	21753341.81	25710307.22	20184942.21	21945512.27	25231478.92	18134749.14	10260439.03	29690551.8	24738439.86	25761028.93	20720265.63	20411223.43	36039741.4	36762434.44	38769515.12	33703641.4	44560323.32	47746826.95	56822714.18	39904805.74	52184793.79	42661731.23	26125696.08	38677248.4	39476961.99	49025213.43	43093630.12	29471386.41	25944141.08	16059059.36	36669093.67	32320404.02	28932524.53	45397004.53	49369711.86	31999570.28	42936506.36	47704877.06	49201777.99	46078226.61	50847562.86	40082938.74	38572056.1	38196713.54	39264563.58	39970864.52	36088438.8	40064638.4	38894605.12	39341248.76	38421430.85	40185603.03	37937171.95	39126705.04	39030084.74
c12	1967157348	1529247176	2097195603	2479278401	2304388015	854738922.4	1198959407	463558951.9	1052860477	946503062.7	1669689872	1895798612	1152131881	1489095140	1483713657	1040570296	1128072589	1378747692	1109374040	914605016.8	722203079.2	1159090688	1257981168	794580866.2	614180806.5	787480152.1	849847289.3	1376466178	781818250	909937431.4	180436988.6	224051672.4	184594355.8	221127646.1	188052605.1	20593366.89	23593923.02	17046856.55	24730163.51	21738933.31	158720782.1	210206463.9	192525637.9	184236690	173780923.4	141432342.3	156835714.1	114574638.8	172237565.2	198310886	172475162.8	199999516.5	169163595.5	221501288.1	149809631.9	41030408.04	41775546.03	40609404.06	52429040.98	44941415.9	1007319927	986280960.3	991874606.1	998150267.1	960983568	1002646366	995833458.4	1001615113	1000771953	995330037.2	995244963.9	996884374.8	1004826577
c120	172623827.1	154205808.4	173234304.9	207523328.7	161943791.5	158863834.2	199577559.7	183914635	201530136	206373753.5	201844188.8	201112280.1	155813964.8	163339063.8	145244018	175107217.4	174652884.5	188025922.9	205651867.1	184875507.3	178186486.1	200389115.2	251049572.1	162243629	177687004.4	179125426.9	181584634.1	202661731.1	178159794.5	159596821.8	164209675.3	179182619.3	161685223.4	214249656.7	181279005.6	201112798	190506798.9	167517682.7	194084482	179927958.9	194083349.7	181122554.7	182446832.8	217288145.8	184086201.8	171977375	180725963.4	177893574.6	200746921.1	197402173.6	180238034.9	188067988.8	177266772.2	195731300.3	184139576.8	152581845.2	151962801.5	159557679.9	189037939.5	164201827.9	233545722.7	228994293.7	228434303.5	225484153.5	226034438.2	226113689.9	229163181.1	227251990	228349884.9	230077446.5	231279119.8	228211417.5	229594852
c1200	12536225.73	10837417.95	12762144.28	15030048.12	13379603.69	12004676.7	13200002.8	13780319.88	14864222.52	13955781.95	13406990.31	12878593.06	10898471.84	10316008.46	11515970.56	14451495.46	12633479.6	12246663.25	14576648.22	13420940.6	11699124.08	12555035.68	17356973.1	9844037.167	10293349.6	14781369.56	13749853.18	16454839.53	13474720.49	14627303.74	13501720.85	13571290.08	12668579.01	16532445.17	14479876.37	14968360.04	14242643.34	12940762.16	14204277.63	15050940.93	14668770.52	13239239.36	12554263.08	20015314.05	15717755.58	14494702.11	15028426.14	11398026.45	12011525.55	11887606.65	12531182.61	16434480.35	16997071.91	14918782.63	15763897.7	13226266.78	16751493.72	13593181.59	19272852.58	14874508.17	18477570.32	19199717.57	19175538.35	17420974.6	18975683.15	17931452.56	18494145.59	18424900.99	18174824.07	18239968.45	18278346.08	18718399.85	17967771.3
c1201	30559477.84	30731843.41	39206052.5	39807142.95	40201704.12	35116949.65	38623356.27	46302635.48	37660849.27	33200655.65	34716415.64	31073829.9	31446879.88	35292224.47	28502391.39	29923809.97	31270590.54	35186303.78	39133526.08	37855076.25	36061584.92	35701541.51	48029187.37	39040878.14	30499687.72	32158878.95	30518975.35	34105407.13	31566862.95	30215293.58	30706376.04	35794213.49	32797996.63	32941988.76	37945252.51	31789098.4	33397726.6	38532193.92	32900441.61	40174116.02	33310805.63	39541878.7	44558430.52	40254463.85	38561024.49	37122857.98	36469139.61	34439979.14	42116872.41	44809501.77	30908182.72	34381891.11	34599176.72	42434929.75	35986353.95	30887131.49	31884670.31	24570858.41	37940951.47	32753063.95	41593272.94	41888566.02	41305876.68	40750532.98	41573778.43	41383013.64	41779866.31	41616538.52	41913941.17	41750984.06	41386901.74	42044486.29	42076806.93
c1203	15425130.86	13116754.27	20853701.1	18729828.67	18906729.34	6616205.213	8085132.192	11287541.25	9462014.535	7959175.645	18643768.57	14779721.81	9751845.312	14261083.84	10876769.61	6768441.207	6694075.829	6686071.826	9629777.929	7405307.028	7654331.33	6469987.974	11946050.69	9945350.908	5906926.629	8583190.143	7000909.498	8315051.76	7594665.959	6555449.97	6327989.407	10715574.58	7421963.044	8041235.055	8634133.907	5869435.02	6246402.111	5674203.12	7225921.307	7184174.441	6270740.205	8320324.117	8595093.353	9207378.291	8326339.076	8345335.681	8215473.329	7641385.138	9085806.458	11692954.96	7507104.359	9503203.52	8581068.858	10203235.21	8253475.886	8266469.674	7473928.014	6569246.44	10030641.24	7463258.289	15059957.1	14795620.45	14744998.17	14894946.39	14496712.13	15161148.14	15075789.4	15068534.98	15215163.45	15028570.39	15014896.52	15116135.17	15279810.24
c1205	8568096.859	6678366.945	8479523.478	8598085.349	6364150.623	4801401.463	5021972.734	8437197.522	6969606.849	6641639.027	7861459.78	7732607.701	4449913.096	5952355.651	6159527.269	4735578.532	3852524.862	5464551.426	6308030.164	5194711.979	5421510.287	5178116.209	8753087.258	4282893.733	5295389.348	6895701.296	5703995.076	7561395.665	6420614.594	5090593.941	7458355.868	6869757.85	5795832.739	5289303.129	6426055.137	4697755.974	5150309.419	3762575.904	5693653.445	4585072.551	7414408.244	9113990.035	5994151.472	8149805.709	8069667.908	4668163.103	5998020.605	5328736.746	6722449.339	6729834.067	6563587.201	9522489.339	8749931.14	10290855.71	9791143.003	8792316.47	6846933.309	7239306.92	7393493.789	8129161.863	10316184.25	10802713.42	11211874.01	9951108.033	9954349.999	10987763.12	10435543.03	9422321.698	10588648.41	10375157.2	10470399.27	10346563.5	10321946.6
c1207	14795352.73	12501245.04	13102707.47	14465561.8	13757500.46	8800950.197	8161925.063	10539021.13	9806829.18	9701787.555	14102030.25	13519600.47	14323913.55	12583811.4	12184923.84	7994082.497	8370618.98	9303987.796	10123714.99	9482297.131	8033318.411	8226541.201	10808372.68	8605410.973	8165782.34	8718794.181	8602849.884	10890684.99	8376630.161	8663483.144	8041335.693	9677339.059	8053204.499	9934005.097	10125585.82	9831251.507	11118206.49	10363309.95	10590655.93	11228289.33	9598816.678	9326992.297	9724551.578	9981548.008	9511594.524	8333883.07	9180084.868	7816439.254	9288823.51	9044449.762	8813315.964	10128664.16	10273320.42	11103284.65	9537061.176	9097249.713	10175015.8	8420202.736	11615520.48	9676488.248	13030227.05	12935990.91	12638786.85	12193271.95	12728353.22	12598828.35	12814343.25	12598129.37	12770507.6	12784999.26	12985426.11	12686231.68	12755483.76
c1208	94060296.06	87505403.92	125239608.3	119038802.2	109991007.6	123881745.5	118832387.1	175387785.5	153569560.6	140754467.6	82673772.44	69297522.2	28652578.71	70192328.4	63226910.28	104523360.7	98242244.45	90139443.69	141359920.7	117570770.1	110201659.6	97748798.76	58277889.42	109871839.9	114223664.1	119298207.3	109187989.2	143493446.8	122346625.6	118052959	96901570.29	114318302.3	93659558.51	140865271.9	119955813.1	8845699.746	20451725.22	15428660.16	14921810.06	10800493.92	86050589.11	95396687.41	79686384.07	114873010.5	95429678.29	116390585.6	105463455.5	91475736.74	122678314	128600483.6	109503821.2	138476312.6	130575534.5	134412120.3	120596644.1	84949601.28	69819388.32	73806613.01	93109325.74	82881508.96	140573694.2	144093341	154819819.2	153430868.8	116561979.8	141239908.7	143617822.5	141809605.5	141981899.7	142283373.9	142176556	113628715.9	142536886.5
c1209	11523558.86	11679471.44	13277007.36	13869242.61	13688334.79	12231270.19	11636454.54	14102022.86	12924819.45	12343528.43	12600849.62	14236848.75	10681114.01	11517401.34	11992454.75	12734746.26	12428834.67	11112664.13	14436638.1	11073054.55	11070945.14	10750339.6	12879897.28	12774651.9	11386138.39	12829707.9	11366622.46	14891120.21	10970547.63	12320139.22	11478121.75	13224772.23	13101131.33	13679136.45	13792475.6	9223090.185	10560796.57	9235506.635	10000561.98	9847935.81	12226242.44	13565412.59	11733550.62	14755159.88	11363556.29	13750556.44	12755452.06	11827384.48	12173308.35	12245663.26	12913689.88	15422951.36	15829554.84	15447002.53	11959976.71	12059190.77	11924058.94	11599459.53	13934137.31	11904705.65	15309086.67	15101395.25	15050816.24	15010165.43	14306825.84	14980119.73	15054530.84	14647337.42	14648964.29	15008776.41	14649779.63	15351816.67	15006955.71
c121	30935524.18	10496505.46	28555020.47	3788069.313	54240629.95	154855112.8	83244359.72	55929393.47	102588448.3	117432383.8	40304565.57	44663075.89	31577161.95	1937770.474	2893055.493	15913362.72	142633048.8	187228160	30433296.21	6701359.38	61318300.68	21819898.73	20569154.8	15057810.25	93457307.09	62035721.96	9241393.46	102782636.1	36654670.91	119474981.8	19138673.42	167000924.1	116075258.3	19194449.16	140886154.5	12680987.74	101699066.6	29625571.86	80409848	23153221.91	78493483.27	195081224.7	116457820.3	53387216.6	33918907.76	9033196.821	135458692.3	134048822.9	197116337.8	88743458.56	144175620.6	86654755.85	182865432.9	137406287.5	10342757.86	22788617.84	92916874.92	8017005.356	527759.4338	467500.6285	93766234.41	93706065.77	92777080.78	87555898.88	90151936	88963602.34	89923811.82	88331386.09	89295417.15	90025841.15	89660326.19	90391831.56	89308857.96
