"Compounds.ID"	"B1"	"B2"	"B3"	"B4"	"B5"	"BD1"	"BD2"	"BD3"	"BD4"	"BD5"	"BF1"	"BF2"	"BF3"	"BF4"	"BF5"	"BFD1"	"BFD2"	"BFD3"	"BFD4"	"BFD5"	"BFK1"	"BFK2"	"BFK3"	"BFK4"	"BFK5"	"BK1"	"BK2"	"BK3"	"BK4"	"BK5"	"D1"	"D2"	"D3"	"D4"	"D5"	"F1"	"F2"	"F3"	"F4"	"F5"	"FD1"	"FD2"	"FD3"	"FD4"	"FD5"	"FK1"	"FK2"	"FK3"	"FK4"	"FK5"	"K1"	"K2"	"K3"	"K4"	"K5"	"M1"	"M2"	"M3"	"M4"	"M5"	"QC1"	"QC10"	"QC11"	"QC12"	"QC13"	"QC2"	"QC3"	"QC4"	"QC5"	"QC6"	"QC7"	"QC8"	"QC9"
"c2859"	10437747	22998054	29111949	9705159	17852211	5526529	3191078	654542	604645.4	636146.8	27820133	27051999	25260879	7014015	19441905	5418925	4127044	8419104	1118810	678944	875676.1	6971255	2097138	506244.3	395069.3	2853436	525207.8	9628816	479507.5	564716.8	12075470	10354291	16402236	3446582	8617667	5499630	6331266	5679218	11612987	5532662	15738457	17208946	16213991	10442361	19446478	3566412	4893411	11441846	4989152	2513024	8367619	12720327	12378562	3267080	6589758	4624001	4828588	3940430	5461546	4916131	6982232	7303071	6968943	7072001	6873079	7139514	6969386	7000800	6944817	7094394	7107977	6925147	6920996
"c286"	45234535	29903194	52064846	49043836	32024990	1582291	1799689	2244807	7383849	5279989	34097758	29374518	13260325	22614692	27118397	1805984	1825082	3158415	2845110	2877966	1751330	2568430	4850159	888626.8	1776312	2135337	883778.4	5015569	2998007	3612989	1805610	1020145	1469483	11344176	3804255	13255697	13822530	9771816	17825196	14308309	6111905	770122.7	1877299	9609521	5859521	3419365	2294308	2671126	3522649	2049128	2068642	3347894	4197897	4761620	6165841	66347697	81539410	59172789	102795690	70174020	22023633	22043429	22673484	20707337	21702410	21232026	21873634	21703379	22060517	21329832	21817527	21388722	21830386
"c2861"	6677776	6471408	7687307	9233448	9908746	4738856	3053406	7905224	4373872	3627835	6978421	4433343	6152901	7260910	5971333	4248677	4311674	2055312	4684176	2755962	2773787	3548798	2470162	3330077	1898458	3515945	1746546	4269745	2126494	2326570	6500530	8334679	8539125	5195609	8292989	2735971	3094824	3781447	5161837	4952003	7994547	10750044	9604673	8091800	11175049	4458374	4842410	6716572	10195386	5991516	6607237	7529087	7946480	7374480	7165183	10708274	12546085	8894993	14656723	15554469	3898880	6557353	6519309	6135208	6515142	6375848	6417297	6553739	6420008	6136989	4850029	6325417	6636155
"c2862"	2666266	3925303	3588086	3018969	3209519	3406677	3429078	4137011	2387062	3425193	2305644	3752277	4108927	3418928	4142023	3285688	2872792	3205462	3614859	3094792	4054608	3605659	5238053	3080615	3219592	3290506	3027958	4961976	3106541	3244700	3777997	3460618	2959272	4752765	2449902	3384239	4695750	3387798	3590899	3407190	3677206	4187383	4400106	3587064	4639150	3119750	4507514	2524662	4358166	3694636	3642295	4269375	4314541	4508540	3264753	3087672	3647174	2680368	3976589	2970886	3473285	4311986	4107929	4115332	4107544	4173100	3938830	3916724	4338187	3959626	3935560	4157246	3972953
"c2863"	5824890	2481916	4966185	5013226	5679489	370716.9	476009.6	708658.7	713416.9	737639.8	4391158	5544695	3633537	3194131	3364675	77520.99	379798.7	291504.8	106248.6	74215.66	389529.1	391491.2	281196.9	487475.5	69724.18	393173.8	459838.7	814098	135474.3	69259.18	413246.2	683137.3	63542.27	96047.12	226607	122005.1	74125.1	1081554	2069174	1749185	259293.7	506301	737628.7	683794.4	935350.7	658538	778452.1	71632.28	667078.5	606196.6	300027.2	953245.1	96779.33	903370.5	86270.12	4209417	417604.4	4265337	104735.8	110310.9	1086212	1104314	1121325	1135897	811542.8	1131697	1101298	1094248	1093349	1080843	1111431	1152918	1108760
"c2864"	45582644	47823553	33202631	48907269	49195654	54531633	53586047	44011407	51788547	47509655	53171657	63594571	39036313	48040458	43063199	74492947	55132239	57293747	56930042	57488522	51599045	49157902	58230182	42531655	47537313	41492522	48968647	58476260	24556763	32703464	45456558	52262345	40681946	53074350	32819413	47892846	54021373	45167679	50011315	45722155	50229748	59907998	58617502	53970131	55936943	43769752	50561301	46635882	46963241	49002155	44769848	37721084	53513601	53503870	44100150	40160507	38500456	40542295	43247438	40752408	60663676	63807558	63261909	60581865	64173577	63341939	65475997	62352599	64083469	63244341	65633195	61478048	64865830
"c2865"	4161913	6124763	5846818	4648090	4180253	5294903	7433571	5492303	7132956	5896861	6921741	7253655	4953110	5673212	6291057	6125302	4816412	6781945	4900888	6550671	4557914	4747261	6715046	5260757	3670531	5096755	5534895	5637828	6838614	6416204	5780869	5446905	5534948	5883138	4764224	4606360	4872130	4720537	4135360	4812507	6055841	5098902	5940672	6808059	6676138	4918461	6773470	4778416	6806256	4897578	6468234	7014070	4891133	5020500	4687002	4257684	5983909	4363246	7671544	4528208	7180412	6843025	7069066	6598559	7853933	6975151	7146764	7077353	7209204	6975430	7750156	7047511	7387752
"c2866"	6192418	5935925	7250922	6964347	6378734	3413668	4081163	4407544	3486265	3214328	7247419	7441745	5216399	6890878	5961655	3347770	3577579	3799430	3901943	3127859	3694875	4071947	5612359	3239660	2734420	3838960	3314632	4778939	3312312	3391125	4206879	4172200	3462535	4233430	4466219	4621587	5580181	4372360	4147863	4288097	4132064	4243403	4989371	4749874	4502054	3906680	4225185	4356388	4276738	3995436	4210061	4739208	4854082	4525303	4462805	5019236	5363998	4170515	6157320	5178579	6715839	6917182	6707376	6695044	6551200	6792748	6844171	6719465	6841077	6462221	6640546	6846739	6845494
"c2867"	3169076	69422928	4400354	4184287	96878823	9000512	9298469	8671901	8432081	8585061	2636822	2487069	1652760	2587141	2185346	7595669	7344015	7016657	10447635	8619535	9764260	7828682	12828905	8344905	8301693	7235679	5412356	9161699	7363517	7337378	9200957	9136408	8425057	10785559	9357048	1594449	2268861	1515809	2136913	2071167	7810378	8799752	7358022	8806879	9352500	8548186	9498304	8824927	9894028	9826953	8540187	10358747	9595415	9877396	8060739	4656270	5480815	4059087	6751821	4899006	7280534	8304260	8138228	8025295	7943835	7765973	8474012	8088117	8338978	8010962	7787185	7654704	8138855
"c2868"	3657882	3011517	5232379	4922899	4014378	3516444	3451340	3875932	4179972	3401404	4016643	5260908	2909691	3322130	3139072	3400929	4040856	3847569	3744634	3588832	3506563	2829117	4990334	3669377	3436190	3704239	3232198	4239221	4087787	3620806	3312412	3672650	3202929	4007249	4003011	1683500	1875844	1704723	3273158	2419070	4015536	3375088	3592432	4276240	3474929	3794051	3456010	3240684	3922287	4554555	4382668	4321244	5150702	4789042	4371838	2332514	3180369	2355464	4143169	2832358	4876505	4802643	4886075	5321100	4552073	4975859	4753023	5053111	4572781	4907613	5036749	4876109	5003420
"c287"	37645421	25825991	46198561	45830763	33478906	40657046	40037704	46279711	56928096	59248447	25083677	17806318	7713250	18521771	20166695	26368289	23050195	22754596	32937562	37300081	28927040	21369228	47451466	18477529	29843478	53668311	55495914	63567653	52722040	61921599	48723803	40581445	41479514	71248388	58909876	6128857	7014430	4905694	9365868	8432789	37681066	27160334	18281650	51476523	41081547	46897388	40988769	22126166	39344488	31044838	47479291	69746619	70544298	70312650	75135384	62782968	79272484	53987376	94819294	66418802	50821414	50022055	51408167	48274154	50268735	50494404	50070061	49831149	49727804	50368136	50562121	49996492	50455505
"c2870"	16618134	17700039	16660386	17247067	17484827	15857315	16860800	16848987	17094788	16242592	16834834	17030192	17708524	16524462	18069854	16980557	16580369	17221508	16900163	17988853	17571900	19619920	18002703	17587469	17367558	16267204	16762824	16909781	17485081	17843776	16943777	17526915	17319220	17203311	16586278	17427658	17568048	17148706	17930960	17398003	17392825	16769764	17323502	16352529	16638985	17515683	17337912	17494214	17581714	17754921	16611723	17304509	16977417	16567275	16186375	17498698	16250225	17518764	17155381	13649252	17816794	17063932	17369199	17223099	17033133	16938888	17146699	17316751	16998651	17060707	17303210	17289398	17592177
"c2871"	23328338	18976730	22199148	22568197	19001318	16027046	17051953	21778880	20150924	19137838	16706717	23487321	10195388	15233518	14866181	15750644	21788668	16419950	16005602	15660686	15769994	15851201	19333638	15520186	16955832	22443444	20249132	28043993	20219700	20545868	19859866	20175749	17706320	26048787	19642406	11930922	10356565	12886583	11963999	13149409	17874469	18045631	16939968	18644662	17153837	22757072	17697098	10330159	16741168	18958793	8362011	6681648	25478934	28654539	23126078	31056875	17307116	21609814	23123397	23419905	24843336	15441688	28895999	26160448	26291978	24911581	24495404	25773543	24439826	25832227	25092709	24355112	26985943
"c2873"	5764822	6275575	4645304	4256439	5430917	5753162	4898371	5004728	4944201	6345925	4245999	4648684	4953915	4163409	4974657	4493742	4481180	5203500	4827953	4981207	4942273	5575434	4465154	4765569	4965383	4727253	6028806	5592934	5165915	5500031	5902897	4792643	5110118	5565779	5705998	2949626	3257905	2540981	3573726	3176066	5206012	4815439	5202550	4383572	5323385	5772953	4553259	3696440	4796716	4555295	5072895	4659230	5185032	5582951	5317115	5201759	5533865	5582715	5022768	6575342	5032248	4849663	4633723	4665353	4870359	4675411	4876822	4769879	4706879	4731850	4807058	4832654	4838455
"c2874"	7466833	5115496	7555246	6414057	7260629	6012376	6332609	5998180	6949414	6677718	5963319	7412068	4748616	4876154	4682131	6698004	5688212	6834125	6490740	6792974	5073906	4801287	6246893	4904120	4841486	3466489	5256956	8085745	6539593	5143130	5741905	6845156	6125670	8571298	6527453	5415947	6636663	5293954	2821340	5371795	6292815	4773211	5859860	7647825	6715743	6104497	4909891	2592433	5697041	6260441	6186802	7524931	7791198	5965875	5489678	5720314	5640444	6181206	7436541	6666580	8513328	8463476	8790184	8222596	8394305	8101724	8008754	8398915	8215311	8472282	8596759	8541489	8499389
"c2876"	14775315	15398844	17116086	716976	4754895	12075400	10698760	4078908	3289090	4145195	612456.2	19003659	14261993	9353795	10245004	11437579	10791442	12721247	9618717	7279513	8530312	12380001	1269087	8763733	6509152	11169681	8174106	15233918	2922634	5727963	15526830	17936958	6048620	759705.1	1658513	19131625	20268943	18891324	1855739	6669000	6243566	17983815	18930231	7431935	9190418	5097119	16463715	15393891	1669615	9413886	16107494	21431489	20822027	2016547	6214744	20165319	19579938	11167231	2290091	2189165	14247273	13668346	13822899	13891291	13538142	13678055	13941502	13879641	14045840	13878430	13970705	14102915	13984065
"c2877"	2453379	2932622	4612601	2283060	2129515	238623.2	209274.4	373257.4	1195719	796936	3741851	3940433	3836384	3594651	3163238	232712.5	223189.9	853212.9	746605.6	927802.5	237832.6	1011678	933409.9	447014.2	575189.4	235539.1	353979.1	547263.3	897826	730958.4	405057.4	845190.5	648728.2	2964946	655840.6	6586468	6586671	5958782	6014682	5521562	1448573	276931.8	270880.6	1927527	391081.1	1004590	366602.2	1308613	672003.8	880353.6	285419.9	373351	1080515	1112809	1422355	8085890	7691716	9582785	11043766	8974774	3080661	3292848	3160693	3070312	3287030	3077037	3080252	3332576	3115114	3367051	3132515	3123064	3352402
"c2879"	7351099	5587847	9403172	9984139	8620465	4386282	5754889	4836795	6049756	6881449	10540380	10592065	5574784	6283071	7744807	7121554	4636183	7105242	5223764	4669284	5792539	7017959	8636135	3972646	3658850	4837432	4414070	8378151	5637810	4573201	3671342	4108085	3696208	4312902	4358530	6642839	7426270	3838392	1788252	5530749	4175841	4205564	3828724	5072928	4529039	3663415	3663299	3751756	4909610	5080549	3973978	4622588	4797239	4556933	4966354	3369113	3616035	4326411	4077488	3869618	7381582	8049253	7324586	6927756	7866539	7121322	7325574	7545369	7305651	7587076	7781139	7081840	7205801
"c288"	11362818	31311552	33709160	2571854	4369944	77153692	76411193	39333846	28455466	42941589	27244199	30893420	41929373	32406332	17521381	71378194	65994003	68593835	43842455	60216750	46989204	84387248	82053180	41143153	29998003	69740682	36743903	122946984	38015845	35558826	161878280	153100849	159488862	143229208	137684616	169318170	195072798	147875122	177278310	175118708	185876466	164783347	173316853	164327146	178946188	115200521	127742845	96563748	151674879	98211763	160326531	199551516	199864516	133495584	199736764	236739391	293683640	310838967	295887159	200715878	170009328	164963144	170004667	172420802	155933676	166387538	166541510	171351663	170019067	171156188	164389216	171815996	171294925
"c2880"	451184.9	362750.3	493247.3	468920.6	441864.5	4682309	4681361	5129419	6052760	4889411	470261.1	410119.7	321280.8	386579.9	348265.6	5691418	4091901	2848190	5175242	4962163	3368684	2688681	5257771	2424402	3076904	4272167	3688741	5023283	4164600	3803320	4535950	5996508	3496271	5454070	4657743	239333.4	287069.1	275376	261645.5	246999.1	2737264	3951488	2389949	4362506	2776998	3901904	4542647	3219857	4141571	4379659	3556590	5973640	5016094	4906768	4474726	277457.2	331089.4	262005.2	305313.1	315420.4	4507424	4277830	4286005	4591643	3890168	4218094	4212948	4404860	4326736	4318720	4289665	4320423	4329657
"c2883"	9480672	7181827	9133744	9384949	8795425	8525394	9638070	8498975	10072079	9392498	8497230	8402062	6025904	7435338	7208505	9269675	8669285	7947148	9720084	8041922	6781537	7102377	9176247	5887200	6211090	7556381	8021539	9830654	8218217	7337312	8177552	9061581	7944188	9004787	8282245	2796419	3177420	2061042	3190883	3103033	7665664	8132616	6186192	8447844	7939425	6420807	7804909	6942292	7902866	7677338	7348219	9296980	9199133	11042519	7846689	5432923	5186372	5625097	6771410	6437798	10057819	10088044	10173522	10002091	9879991	10005953	10180445	10163237	10372745	10117260	10171697	10071245	10211692
"c2884"	3474525	4878779	6519413	1848417	3160436	4906183	4609237	10749195	8206113	8693938	3375839	1319598	971083.2	3109720	2456224	2467727	2506517	1778256	5110110	4552827	2342651	1278804	4988943	2799248	3069234	7923997	7585604	5691324	9197506	8730316	7132080	8380644	7289361	12051081	10399420	926580.1	894627	325304.8	1459730	1426883	5294177	5195486	3057402	6524220	6252961	6341972	4478556	2249539	7562999	6604011	10661322	8592781	8862908	15960499	11629956	12439388	12328210	13059609	13734126	14075995	6833422	6948847	7220071	6763278	6869139	6960613	7067374	6935182	6982796	7008994	6933321	6988616	7180295
"c2885"	6696390	6534609	6049512	6743113	6583946	5692504	7077612	6431282	6188089	7543753	5508247	6772126	6125431	5700515	6075384	6178982	6116405	6900395	6186372	6393402	6923881	6889394	6761371	6435372	6852961	6381328	7132041	6474282	7042358	6259315	6988682	6114655	6152566	7598450	6886318	5615612	5774157	5440526	5589090	6199435	6456298	6264644	6596298	6457096	6444339	6820320	6325024	5835150	6899376	6421632	6481536	5856438	6546679	7065391	6782381	5464536	5446185	5657757	6470344	5435787	7474376	6955284	7397923	6668677	7301505	7120643	7241511	7161892	7091195	7257625	7171450	7174745	7073472
"c2886"	4263010	4951789	5436994	4937039	4984589	4892111	4122369	5833219	5737100	4772601	3591053	3038480	1830795	4329299	3408962	3741350	4535352	3413892	4540745	5111602	4608358	4084040	5482810	5266683	5460937	4459901	4392052	5960638	4962557	4998541	4702704	5029857	5927215	6425066	5084586	1044216	1098617	760544.6	1396164	1313426	4418719	3954759	3642124	4425761	4666971	5508895	5227327	5791305	5423360	4952427	5457962	8006383	7106835	6669571	5662035	5020583	5204638	4731309	6458043	5662500	6982599	7328292	6763609	7269406	7164883	7405585	7633968	7264437	7148161	7195510	7459417	7043048	7598097
"c2888"	416890.1	2292430	2201184	419963.5	3233224	301935.4	505937.9	3942072	1281430	411038.7	2056845	365722.9	1813502	2400627	680701.6	332549	1688061	1385636	2252482	373134.7	2261148	1500130	5402406	5464006	1340723	995263.3	333238.8	534671.9	952497.1	365842.9	378326.3	5393372	1560405	602876.2	416239.2	332720.9	229302.1	422683.3	261431.5	644690.8	324253.9	2884446	2579106	464730.9	2104333	382306.1	366679.6	2332525	2814832	4890551	1943253	613436.9	545610.4	1860058	451491.7	675554.5	456614.4	1097811	534119.6	1090446	1732914	1589607	1906725	1820681	1710757	1863201	1783581	1917251	1775609	1763101	1785827	1778430	1914203
"c2889"	8607648	6941350	8559570	9145635	7481855	7632830	8697249	8545490	8975251	8557931	7805255	8175587	5617493	6519959	6899304	6927928	6953167	6653726	7240408	7670949	7513528	7338434	11053745	7511992	6394121	8054150	8291915	10226405	8376184	7324067	6858325	8634805	7433781	10796539	8649005	4642126	5184572	3757268	5246422	4345701	8290059	7778105	6567032	8640517	7461441	7887462	8143089	5969962	8051906	8031044	8161780	10144868	10256581	9288376	9953622	8119243	8604039	8722264	9456342	8204721	10473931	10481092	10628837	10803229	9745015	10400303	10488930	10299032	10490215	10303615	10340960	9931856	10550361
"c289"	123261185	243938134	238219845	121341124	77740720	39600791	24569558	88994569	68347771	62361428	293463734	163296249	128257213	242295835	167804942	15898819	23074401	29577705	32064397	60596118	37338368	34424414	87683803	32360413	42271650	57874509	48903687	80864062	56812853	66868370	70922998	70720002	84689812	182286978	139305905	151499474	184585724	157993330	230818971	204517608	147286983	70559092	103570418	163797611	120565814	106689565	68209607	93907777	112126340	118806572	99710910	108192899	125707273	175925969	149676438	399095680	352683274	364515629	408891760	450263378	148161285	146992278	148851394	148175576	141704930	147865157	148504637	144278618	149243463	146338403	138169699	146236902	150678117
"c2890"	652923.4	3460033	2840382	911915.4	200267.3	2736684	5505459	6625739	5233756	3739311	3869961	3807577	3317568	3272315	2901426	6152794	5372667	4633230	5152690	2897523	2418192	2417728	4653698	5468199	4802330	5419796	4550795	5198900	5557309	6014725	6557698	4803052	4398636	8213260	5588751	4738551	6140305	5150325	5966695	3339795	5642843	6755353	4967969	5206738	5526805	5816599	3638324	3677988	4928225	5222957	4521356	5730577	7388766	8935817	5141438	5914238	5039072	5069057	7123559	9203899	7533194	7133481	7743632	7149249	7443659	7670973	7778515	7706059	7528966	7341979	7505099	7935577	7131368
"c2891"	1452412	1501165	1569364	1304737	1412417	6626369	5690562	10074719	8965912	6618718	1191062	1118145	607734.6	1110828	1022357	7179074	7623695	2986552	9389168	7191998	7356671	6338729	8655752	4141939	7821196	8565971	8437036	9652512	8393417	8814951	7726670	9449202	6533578	10716202	8934383	414993.2	450672.7	265117.6	391952.2	588579.9	5250628	7165957	4694712	5392842	4793652	8638872	8965070	6872652	7039882	8905055	8868526	9232037	7153344	10516192	9314469	1826415	2125219	1522037	1478608	2041567	6148440	6129078	6085268	6584027	6146512	6838402	6106098	6288968	6209299	6664273	6224953	6637371	5934247
"c2892"	4758989	3684942	5285179	5314552	4306754	3542838	4211968	4378041	5040257	4998337	4401337	4666472	3580594	3690282	4173477	4106041	4783601	3955492	4135131	4333034	3756182	3989164	5086460	3393708	3097551	3478394	3745104	4768291	4628066	3878004	3755228	4460455	3978110	5030062	4988235	3192714	2895914	3221408	3580173	2804971	4024213	3938816	4394863	5067213	3946563	4206849	3910622	3316953	4414371	4205358	4489256	4903350	4416601	5327410	4233063	3743856	3324288	3960684	4231223	4288166	5822516	6036555	5565506	5225322	6049329	5857414	5787709	5628814	5851181	5887837	5721160	5855320	6005474
"c2893"	3985639	3998049	4377521	4325837	4113133	4228877	4073139	4058172	4300228	3627312	4311881	4751924	4071602	3926115	3704723	3777351	3758055	3723573	4253476	4142865	4054072	3970354	4318269	3834217	3214705	3573091	3218034	4285884	3488911	3145856	3011338	4181912	3332379	3402646	4334468	3394189	3810588	4157096	3737543	4498767	3453674	4115300	4945637	4145938	4186235	3492485	4069792	3306499	4100958	4248435	3755987	3782209	3642900	3549307	3918385	2848478	3138577	2703749	3384474	2930465	5023284	4994546	5107693	4885676	4993910	5529460	4986788	4974396	4983809	5056898	5036678	5050658	5147622
"c2894"	4726703	8693200	5665505	4473454	8588897	1910673	5719970	4840560	4694029	5130508	3237004	9612559	9753559	5297648	5233593	5538107	6371294	4149237	6875977	5080178	4518937	1752349	2683851	2352524	5066870	6649375	4567238	6754076	2494703	6158131	6586948	6661039	3333811	7182941	7053588	8363014	3542975	10633201	8459842	8055260	4424605	8072716	4268793	7546024	5711440	4935716	4654616	4487867	5025435	2677106	6494852	4907399	7333632	5090632	7426807	7122649	2548689	3538243	7269419	7052667	7385074	7214341	6152217	7308413	7273995	6606361	6466126	7954584	6415531	7107298	7173098	7351219	6858625
"c2895"	265683.3	299092.4	312051.6	302891.8	343621.7	352300.6	610613	1792936	509921.1	1159841	1017254	1152856	229419.9	461799.3	371423.3	2096090	1007423	1877639	1936979	1164784	6038523	8275317	8031220	4618954	4694956	958228.1	1326208	487234	1975899	1352073	3996651	5296929	3783578	5738650	4317035	1054787	1267202	325498.2	718681.4	1551379	2263470	2916211	3513887	4695520	3429116	7956504	9314442	11348081	7440572	9491737	6130912	7365128	6820051	6323795	5718912	5642773	5059476	2250498	3674088	5104528	8085062	8451303	8804079	8340072	8271251	8746116	8336621	8222152	8130784	8253764	8341135	8131736	6274140
"c2896"	11424975	10032521	12926752	13452702	10998257	8558762	9339615	15287962	12621710	12976717	12027388	11408082	6641609	9147299	8745029	7949262	7530847	7580643	11133652	9328896	10035668	9211114	16509898	9409121	9073943	10470667	9425211	13108208	10413986	9337157	9695778	12516070	9433754	13969529	11898711	4312397	4584053	3422890	5592998	6544823	9523206	7671605	7747665	11543515	9409905	10904566	10826705	9949331	12401025	11959519	10886720	14727975	13842197	16284120	11739241	11399506	10560488	9672717	13856783	12040811	13519361	13285180	13167646	13173066	13170391	13649899	13648724	13516970	13556288	13474892	13381647	13566682	13764251
"c29"	1200365049	1062833135	1219929938	1270688546	1270315865	1007268849	1115203931	1524601611	1242686493	1020685233	1177143630	1022416158	1031604499	1086372360	986100582	984017842	1140000709	1229457358	1378932923	1064873929	1314378580	1100773314	1543743789	1294762900	1089998943	1131903432	1027505189	1158693735	1223211420	1001843561	1174420164	1204842470	1134145425	1206630628	1054343085	907705924	913418193	1026805315	922397685	979385481	1043583734	1397202644	1277964389	1074977850	1240125658	1060830150	972157204	1226289339	1482733369	1463613732	1241078868	1169295002	1143242433	1246735697	1050035141	1094937758	983434129	1037777164	1160777383	1193892225	1391241099	1362456471	1400602732	1390732578	1317183917	1378087320	1389197301	1384925959	1383715742	1386169469	1374336872	1380316919	1388747298
"c290"	90372107	86444719	91755043	94838738	87307929	81680753	98426370	92223588	109456112	92700560	93587589	97497730	83327834	83119960	84172888	87332460	80487077	83298879	91912426	96137566	85891076	79450693	102059697	79587779	81192620	88319507	83975614	114341534	87830574	89332771	88154542	94387078	87927636	107307654	89525514	75611783	80846449	71856107	80704406	73313576	86789929	91073164	85952127	97087925	89597444	88843779	81654192	81328171	97886324	86998468	90881175	123402536	99071036	97849822	90234591	83287224	82723763	80622017	95593872	88895367	119540711	118617771	118311956	123217568	113231771	121712852	120351236	120279321	120117844	119748960	121803602	121058788	120734094
"c2900"	5750597	6013916	6538708	6267744	6398996	4529049	4444312	5765037	6335406	5897001	6062280	6169137	3384256	4483001	5558872	4234329	3792077	3806123	4353777	5511059	3787925	3431036	4701347	4109983	2307528	6000174	5119924	6560125	4464503	5169007	4789645	4511635	4385911	5930239	4365490	2050503	2337841	1654282	2315009	1995009	3822155	4030422	3805495	4958138	3987933	4513310	5127817	3328192	4155515	5113486	5471140	6794883	5335925	7416130	4862241	6798770	5860037	4870737	6733171	4808334	5366103	5691695	5482960	5584412	5743298	5930027	5545257	5460843	5560328	5651498	5652394	5494836	5704908
"c2903"	3447647	4785554	6825969	2006625	2345653	100473.6	110805.4	101586.4	95392.91	84100.7	5630110	5673506	4824270	5094845	3968039	101847.1	88426.66	95406.39	88356.06	94696.15	95054.57	89540.68	130726.3	89884.74	87043.76	121986.3	107333.2	155355.2	115274.9	108663.1	102229	111866.1	119875.3	111479.1	118113.5	10019713	9712340	7715637	10521462	8110462	96361.15	114971.3	509719.2	109617.4	185292.8	125182.5	112975.9	97458.74	123125.2	122253.6	148234.1	174017.9	144102.2	160465.5	134805.1	21697645	21989919	22175990	26346897	23487842	4903265	4801218	4858609	4789989	4676563	4770190	4797198	4943086	4820112	4776869	4773214	4783235	4740201
"c2904"	6657331	8852385	9095062	7971657	8713929	5987443	6024812	6331355	7121223	6016969	5977873	4168823	3151504	6047413	5522131	5351946	5140009	6159818	5087207	5868029	4764126	4952735	7394725	4134221	5562404	7342346	4885514	10248509	4772571	5089583	7538366	8665785	9055009	7238574	6777642	3235327	3508284	2570166	4197159	3412961	7947283	9067676	5466859	8094013	6837953	7189619	4837077	6455432	9027591	7845300	6753031	7845549	5525619	6462359	9374455	6410922	8681211	7189545	12417595	7561933	7570480	8104698	8837687	8671995	7127017	7674612	8208141	8546320	7954405	8359413	9184395	7805808	8613659
"c2905"	33342.41	26267.47	33470.52	30586.45	31856.37	47146.57	54302.65	66090.38	56084.39	50199.52	31921.78	32470.63	26149.63	26430.22	26956.18	46923.66	45807.23	49018.4	61434.37	40346.6	5027269	4540129	6097168	3994224	4102210	4603425	4475505	5444194	4162245	3477348	72822.55	79349.79	57656.55	76257.28	74027.49	24543.28	22055.68	20591.36	22355.12	21481.38	66318.1	59860.53	55119.8	69961.22	59954.66	4479592	5174558	4865334	4987586	4758531	4182124	5605299	4695629	4341724	3962161	26372.1	25404.06	24299.73	29021.04	26054.32	2095598	2063700	2067665	2105573	1987989	2085884	2077872	2074430	2087365	2083391	2084427	2081875	2110501
"c2906"	3302225	2580754	2928069	4532609	4353902	2853622	2936020	4595600	4541423	4426785	5090133	3410109	2614286	3267403	3059785	3036805	2925498	2917101	3322235	3662281	2867613	3297580	5470672	2774015	3184210	2987818	2930470	3416626	3825547	3304155	2989068	3269835	2760473	5524471	4591363	3298117	3051143	3017647	5191880	3789457	4988014	3072074	2927022	4402606	4003735	3668535	3019879	3278055	5057775	3971670	3206039	3327794	3233810	5828773	4614824	2740551	2747500	3133721	4307015	4685641	4927628	4774632	4701295	4770749	4648721	4732159	4680151	4739763	4692135	4785413	4680566	4819647	4836744
"c2907"	4271964	1488603	2483014	5401580	4865415	48031.52	46340.94	63500.76	50540.3	47376.87	1603901	2848639	1302663	1179889	1951341	44677.37	43684.27	40007.79	51419.72	47272.64	55889.86	40567.64	59425.33	51605.63	46796.53	53427.65	48547.88	64447.35	45131.8	52011.97	49458.85	63733.71	57601.91	112471.5	65781.69	53924.16	55180.84	52501.37	54806.3	56375.19	50066.95	62579.14	61223.36	68060.74	58260.24	65487.51	59821.54	59949.82	61952.52	63103.12	81905.36	67557	66413.11	73414	60675.11	68306.06	64182.46	65498.88	71820.22	68119.89	766743.1	789852.3	787709.5	731017.8	704239.1	693810.5	762154.1	784608.8	778935.1	766782.6	790801.5	771982.7	765230.1
"c2908"	924468	1149968	1732809	871944.9	588117.5	808954.7	695752.5	869492.4	1186261	925110.9	2375227	1709338	914221	1441738	783584.2	779354	694458.4	743820.3	1017585	893977.1	854074.8	666826.3	1130484	645427.3	615744.1	883045.1	844689.3	912162.5	953965.1	806874.5	1102071	1120336	980106.5	1779179	652961.2	4536083	4273529	4001760	3449247	1865996	1204761	979864.6	954219.1	1166132	1098397	1118604	1015012	943575.7	1116570	1130456	1041583	737990.5	917481.9	1208089	1294988	5916368	6601903	6002082	8402380	7558163	1925406	1904524	1886260	1904775	1889242	1895510	1935415	1880474	1884162	1911199	1912848	1922261	1891395
"c2909"	20644463	15948729	14947027	15977930	19130264	5605351	1710133	5765605	9171354	1031135	18394232	13807783	7120366	11082177	10260545	5522440	5800622	1060745	5786011	7583599	4788607	7685476	8990146	5963894	5849811	8553757	6840506	10575429	7112711	4559177	1326260	2024668	6907325	10009122	1338662	7149607	7728560	5939766	7976948	6260579	2027546	6401613	1870361	2398073	10296035	5658466	5703240	1646995	8108144	7436733	1964731	9958602	11205631	10518442	906892.4	14272080	17294184	24152605	19028948	16169859	7487615	7875224	7887797	7238232	7423170	7281963	7854166	7492873	7191802	7518073	7699363	7579114	7302116
